id,Y
0,3750.5754989546226
1,23947.035556142284
2,8556.159766249259
3,9290.675318471824
4,23432.889532808877
5,30766.64064165551
6,14566.322603180955
7,11704.924955019707
8,21616.28742184949
9,13886.241959015686
10,24350.285925782857
11,17464.3931111133
12,2554.3498084628372
13,5853.165472182199
14,31069.782278527437
15,12940.298258726827
16,22360.00924312844
17,15310.020966570406
18,5051.82398014156
19,6048.365639490537
20,21282.919453884897
21,18550.32987321618
22,4897.759035985093
23,15233.716935397799
24,7367.028971133066
25,17351.3842235722
26,12583.317448277308
27,23259.703127995544
28,23676.172422668235
29,37234.18732658014
30,12550.676602920103
31,3344.3364223230537
32,21373.49016562411
33,10394.535636200833
34,9314.33164170335
35,31486.38720886434
36,4752.375785559702
37,5913.876611407755
38,18544.295254099125
39,33188.08670043178
40,6725.699034170526
41,21219.157872957665
42,10287.323659934931
43,13769.566021511759
44,5024.776234583949
45,19491.77434526878
46,16399.1779501238
47,8224.919843316722
48,18701.336683502017
49,3514.7034328945774
50,3998.7949827489115
51,8440.200139410394
52,21188.533909797785
53,17190.703599554538
54,23212.7865913016
55,10605.21281319592
56,10628.119885627557
57,25214.325007846244
58,3678.5850525052797
59,5917.6250258644595
60,10206.191377466557
61,21110.13417364145
62,17597.903852249012
63,2258.8198262109695
64,18139.845207235925
65,9676.03871126134
66,1153.484603028587
67,2054.2346663110893
68,10819.51617496397
69,26587.22542139103
70,7723.6500712566885
71,8197.804589850915
72,18314.212715597572
73,13526.82698097808
74,7006.549769375784
75,19984.692111298635
76,14373.969060912768
77,11668.606366194106
78,27470.389076527914
79,6286.876291689599
80,32777.99809393647
81,28699.53217371252
82,11441.899910912722
83,16425.49216259206
84,14588.146657457522
85,15529.835208225157
86,27031.316888933194
87,3147.876530081791
88,39157.5728128167
89,16678.20973535365
90,18034.774443705937
91,25307.762392058838
92,23058.314169786154
93,29672.09424359372
94,37160.80324912985
95,8808.493401547637
96,21563.413774159122
97,11998.492755677094
98,12815.379257839166
99,9155.259316501277
100,40379.32869982169
101,8857.049384421996
