id,Y
0,3815.778632725394
1,24031.857341602114
2,8104.12020130249
3,9447.014428503688
4,23612.618199928358
5,30899.542352337976
6,15494.536074502188
7,11732.16104194936
8,21614.823745925314
9,13914.445645406093
10,24225.84439556288
11,17373.56281504382
12,2550.6932170121004
13,5786.265858963189
14,31397.455379732557
15,13114.633092027938
16,22113.16003170266
17,15109.442156811816
18,4932.705492216223
19,6152.941390295075
20,21240.2262620156
21,18728.51269486223
22,4956.146294299356
23,14949.16459793535
24,7427.3498844082405
25,17545.944594838613
26,11814.75233383638
27,23350.53761786535
28,22327.027848498812
29,37038.763543182875
30,12582.227053736518
31,3353.144717913655
32,21152.431938296086
33,10323.42014315661
34,9376.986475657377
35,31684.38344760564
36,4790.464884243467
37,5775.442365062177
38,18608.542711562543
39,33158.6757981443
40,6775.756614210528
41,21154.04103663652
42,10060.575714356575
43,13909.848071798995
44,5177.877567807535
45,19057.024955300792
46,16578.841820435147
47,8194.54198396815
48,18860.549208098502
49,3509.513657037918
50,4111.574436035992
51,8438.338021794518
52,21135.304929738577
53,17260.126265313665
54,23057.03432470022
55,10683.625083519255
56,10909.395951485529
57,25319.997150932646
58,3577.260012818459
59,5957.39898015218
60,10270.8890383081
61,20896.063584828767
62,17754.353213782866
63,2300.8282198115808
64,18149.723343226222
65,9672.0150776217
66,1173.0306179374952
67,1980.9011656676405
68,10955.246398894516
69,26664.174889869224
70,7732.225068098822
71,8190.075723733505
72,18318.103322877083
73,13757.286969751407
74,6937.502230140085
75,20052.25655114364
76,14182.12557296418
77,11565.05155747412
78,27613.008357691902
79,6246.473450630993
80,32645.670800879794
81,28633.24739424674
82,11510.70840768051
83,16400.868454756896
84,14617.011590630658
85,15577.98855909656
86,27381.665163133577
87,3353.0949295577702
88,38633.297035934294
89,16514.636749568548
90,18116.122254491387
91,25005.66882870872
92,23344.095419214707
93,29878.102964821293
94,36959.45463915213
95,8876.6472962448
96,21413.906778069533
97,12129.085283066492
98,12759.563209437341
99,8994.468183917654
100,40576.13604356673
101,8867.909464826778
102,35631.6882697589
103,14253.144835221994
104,22069.13444134903
105,8571.63819399515
106,3438.7352527486382
107,15600.242519872822
108,39179.85515931577
109,9423.760223526393
110,15242.097072578392
111,18893.729648265013
112,14227.042137884195
113,5965.4627741079485
114,3644.375221371043
115,22412.83094703095
116,15479.10904793015
117,18708.800550636908
118,2629.858275743966
119,26336.17768650493
120,21709.50573314475
121,3088.416963335181
122,32593.652327398206
123,16258.140508696371
124,12911.579615846502
125,6482.221301323473
126,14419.23683184316
127,26545.27172887498
128,3171.9276584389672
129,16631.191042825132
130,7325.841229097486
131,12554.604164900098
132,21230.269138268282
133,11981.055994430815
134,26657.276398253787
135,24369.074930413466
136,3097.481290440705
137,17493.025243617787
138,35620.92644300885
139,12273.753528936017
140,36403.351042923336
141,32332.68765928233
142,17912.164666627916
143,4467.984697962986
144,5530.143438506716
145,27309.962283003253
146,31832.83564223835
147,3324.1373551439065
148,20803.365415848973
149,7271.003443421426
150,3862.741997507433
151,22885.842061522668
152,20363.491333758135
153,9715.132161175907
154,8602.606888911929
155,7995.891904715525
156,25376.180755703142
157,3807.016538569915
158,14129.60712826174
159,3728.7172860809087
160,12762.094821876344
161,10885.672865105877
162,20626.529329569013
163,23792.090382286115
164,21211.2310575347
165,25766.29728186557
166,23928.149524955264
167,7173.092584481432
168,22283.739595737883
169,8786.43943394592
170,24928.652994261134
171,8507.296584666296
172,25527.7006221383
173,25146.602267576953
174,12476.52414626582
175,11058.644167673869
176,8050.645378606417
177,10885.391403498747
178,19149.593154931805
179,7166.225800222448
180,5794.783061831674
181,38521.14068292523
182,5750.146376782988
183,34198.89444385298
184,10020.666830476457
